"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_pol_int","rsp_pol_party","rsp_pol_scale","rsp_pol_side","rsp_trust","rsp_att_punish","rsp_att_redist","rsp_att_selfeffort","rsp_att_gayrights","rsp_att_eu","rsp_att_imm","rsp_para_interface","rsp_para_device","exp_post","src_n","src_adds","src_comments","src_established","src_ethics","src_party","src_readers","src_soft","src_status","src_post"
1011952,2,"18-29 yrs","Female","Higher",3,"ap",4,"Left",5,5,4,4,7,6,2,"touch","Did not use smart phone",2,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 5 years ago","Few violations","Christian Democratic Party","Many readers","Some entertainment news","Blog/website",1
1011954,6,"60 yrs and above","Male","Higher",5,"h",9,"Right",7,4,5,3,4,6,6,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","No violations","Liberal Party","Many readers","Primarily entertainment news","Offline and online newspaper",0
1005217,4,"30-59 yrs","Female","Higher",2,"ap",6,"Centre",6,7,7,7,7,7,7,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 50 years ago","Many violations","Social Democratic Party","Many readers","No entertainment news","Online newpaper",1
1011964,4,"30-59 yrs","Female","Higher",4,"h",7,"Right",9,6,5,4,7,4,5,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","Few violations","No party","Few readers","Primarily entertainment news","Online newpaper",0
1011973,3,"30-59 yrs","Male","Higher",4,"ap",4,"Left",7,6,5,6,6,NA,5,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","Many violations","Progress Party","Many readers","Primarily entertainment news","Offline and online newspaper",0
1011974,4,"30-59 yrs","Female","Higher",3,"ap",5,"Left",9,6,5,5,7,3,2,"pc or generic",NA,2,2,"Have no advertisements","Have no comment field","About 5 years ago","Few violations","Liberal Party","Few readers","No entertainment news","Offline and online newspaper",1
1004089,5,"60 yrs and above","Male","Higher",4,"ap",8,"Right",8,7,6,4,6,4,7,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","Green Party","Many readers","Primarily entertainment news","Blog/website",0
1003293,2,"30-59 yrs","Female","Higher",4,"ap",5,"Left",6,4,5,5,7,2,1,"touch","Did not use smart phone",1,2,"Have no advertisements","Have no comment field","About 50 years ago","Many violations","No party","Many readers","No entertainment news","Online newpaper",0
1011983,1,"18-29 yrs","Female","Lower or intermediate",2,"sv",4,"Left",1,7,4,1,1,6,6,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 5 years ago","Few violations","No party","Few readers","No entertainment news","Online newpaper",1
1008289,2,"30-59 yrs","Female","Higher",3,"sp",5,"Left",5,5,5,4,7,5,3,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Few violations","Liberal Party","Few readers","Some entertainment news","Blog/website",0
1011986,2,"30-59 yrs","Female","Higher",5,"v",4,"Left",8,5,6,4,7,6,3,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","Many violations","Social Democratic Party","Few readers","Primarily entertainment news","Blog/website",0
1010867,5,"30-59 yrs","Female","Higher",4,"ap",7,"Right",9,5,5,4,6,3,2,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","Few violations","Liberal Party","Many readers","Primarily entertainment news","Online newpaper",0
1011996,2,"30-59 yrs","Female","Lower or intermediate",2,NA,6,"Centre",4,7,7,5,7,7,7,"touch","Did not use smart phone",1,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Few violations","Conservative Party","Few readers","Some entertainment news","Offline and online newspaper",0
1000349,5,"30-59 yrs","Female","Lower or intermediate",4,"ap",6,"Centre",6,6,3,4,7,6,5,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 50 years ago","Many violations","Socialist Left Party","Many readers","No entertainment news","Blog/website",0
1011999,5,"60 yrs and above","Male","Higher",5,"h",6,"Centre",6,5,6,5,6,5,3,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","Many violations","Green Party","Many readers","Some entertainment news","Offline and online newspaper",0
1012004,4,"30-59 yrs","Male","Lower or intermediate",4,NA,8,"Right",8,7,5,5,3,6,5,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","Many violations","Green Party","Few readers","Some entertainment news","Offline and online newspaper",1
1003222,6,"60 yrs and above","Male","Higher",5,"ap",4,"Left",9,5,7,3,7,5,2,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Few violations","Conservative Party","Many readers","Some entertainment news","Online newpaper",1
1001074,5,"60 yrs and above","Male","Lower or intermediate",4,"sp",6,"Centre",5,6,6,4,4,6,4,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","No violations","Progress Party","Few readers","Primarily entertainment news","Online newpaper",0
1007466,3,"30-59 yrs","Female","Higher",3,"mdg",5,"Left",8,4,5,2,5,4,2,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Few violations","Christian Democratic Party","Few readers","Some entertainment news","Online newpaper",1
1012006,5,"30-59 yrs","Female","Higher",4,"ap",5,"Left",10,4,5,6,7,3,2,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","No violations","Agrarian Party","Few readers","Primarily entertainment news","Blog/website",0
1001135,4,"30-59 yrs","Male","Higher",5,NA,5,"Left",8,5,5,4,6,7,6,"touch","Did not use smart phone",1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 5 years ago","Few violations","Social Democratic Party","Few readers","Primarily entertainment news","Blog/website",0
1000174,1,"18-29 yrs","Female","Lower or intermediate",3,"frp",10,"Right",8,3,4,4,5,7,7,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Many violations","Progress Party","Many readers","Primarily entertainment news","Online newpaper",1
1012009,1,"18-29 yrs","Female","Lower or intermediate",3,"ap",6,"Centre",5,6,5,5,7,4,4,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Many violations","Christian Democratic Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1008555,3,"30-59 yrs","Female","Higher",4,"ap",NA,NA,5,6,6,4,4,4,4,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Conservative Party","Few readers","Primarily entertainment news","Online newpaper",0
1012011,1,"18-29 yrs","Male","Lower or intermediate",4,"frp",9,"Right",6,6,5,6,6,7,7,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","No violations","Liberal Party","Few readers","No entertainment news","Offline and online newspaper",1
1012013,7,"60 yrs and above","Male","Higher",3,"sp",5,"Left",7,4,6,5,6,5,5,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 5 years ago","Few violations","No party","Few readers","Primarily entertainment news","Online newpaper",1
1008832,3,"30-59 yrs","Male","Lower or intermediate",3,"v",8,"Right",7,5,7,6,7,4,5,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 100 years ago","Many violations","Christian Democratic Party","Many readers","No entertainment news","Offline and online newspaper",1
1012014,3,"30-59 yrs","Male","Higher",4,"ap",5,"Left",7,6,6,5,7,4,1,"touch","Did not use smart phone",2,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","No party","Many readers","Some entertainment news","Offline and online newspaper",1
1002137,4,"30-59 yrs","Female","Higher",4,"h",5,"Left",6,4,5,NA,7,7,3,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Many violations","No party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1002707,4,"30-59 yrs","Female","Higher",4,"ap",6,"Centre",7,NA,5,5,7,4,2,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Few violations","No party","Many readers","Primarily entertainment news","Blog/website",0
1010344,6,"60 yrs and above","Female","Lower or intermediate",3,"h",7,"Right",4,6,5,4,6,4,5,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Few violations","Red Party","Many readers","Primarily entertainment news","Offline and online newspaper",0
1012026,2,"18-29 yrs","Male","Higher",4,"v",7,"Right",6,6,6,5,7,3,3,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","Many violations","Social Democratic Party","Many readers","Primarily entertainment news","Online newpaper",0
1012028,3,"30-59 yrs","Male","Lower or intermediate",4,"v",5,"Left",7,3,6,2,7,5,2,"touch","Did not use smart phone",1,2,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","Many violations","Red Party","Few readers","Some entertainment news","Blog/website",0
1003152,4,"30-59 yrs","Male","Higher",4,"ap",5,"Left",8,3,5,6,6,3,NA,"touch","Did not use smart phone",1,2,"Have no advertisements","Have no comment field","About 5 years ago","Few violations","Green Party","Many readers","Some entertainment news","Online newpaper",0
1012030,4,"30-59 yrs","Female","Lower or intermediate",3,NA,9,"Right",5,7,7,3,7,5,6,"touch","Did not use smart phone",1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","Many violations","Social Democratic Party","Few readers","Some entertainment news","Online newpaper",0
1000240,5,"60 yrs and above","Male","Lower or intermediate",4,"ap",6,"Centre",8,5,6,3,7,6,5,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","Many violations","Liberal Party","Few readers","No entertainment news","Blog/website",0
1005621,3,"30-59 yrs","Female","Higher",3,"ap",5,"Left",10,5,5,5,7,5,2,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","No violations","Liberal Party","Many readers","Primarily entertainment news","Blog/website",0
1009791,3,"30-59 yrs","Female","Higher",4,"h",9,"Right",10,6,2,6,7,5,6,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 50 years ago","Many violations","No party","Many readers","Some entertainment news","Offline and online newspaper",1
1007589,6,"60 yrs and above","Male","Lower or intermediate",3,"frp",7,"Right",2,7,5,7,6,7,7,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","Few violations","Green Party","Many readers","Some entertainment news","Blog/website",1
1012041,6,"60 yrs and above","Female","Higher",4,NA,6,"Centre",8,6,5,5,5,3,3,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Socialist Left Party","Many readers","Some entertainment news","Online newpaper",1
1012047,5,"60 yrs and above","Male",NA,3,NA,7,"Right",5,6,4,6,6,6,3,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","Few violations","Green Party","Few readers","Some entertainment news","Offline and online newspaper",1
1004450,5,"60 yrs and above","Female","Higher",4,"ap",5,"Left",7,7,6,3,7,5,2,"touch","Did not use smart phone",1,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Many violations","Christian Democratic Party","Many readers","Some entertainment news","Blog/website",0
1012051,6,"60 yrs and above","Male","Lower or intermediate",4,"frp",6,"Centre",4,6,7,5,5,6,6,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Few violations","Agrarian Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1006563,5,"60 yrs and above","Male","Lower or intermediate",4,"frp",2,"Left",1,7,NA,4,2,7,7,"touch","Did not use smart phone",2,2,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","Many violations","Christian Democratic Party","Few readers","No entertainment news","Blog/website",1
1012056,6,"60 yrs and above","Male","Lower or intermediate",4,"h",8,"Right",9,5,4,6,6,6,5,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 5 years ago","Many violations","No party","Few readers","No entertainment news","Offline and online newspaper",0
1012057,5,"30-59 yrs","Female","Higher",4,"h",8,"Right",3,7,4,7,4,3,5,"pc or generic",NA,2,2,"Have no advertisements","Have no comment field","About 50 years ago","Few violations","Social Democratic Party","Few readers","Primarily entertainment news","Offline and online newspaper",1
1012059,5,"30-59 yrs","Female","Higher",4,"ap",4,"Left",4,5,7,3,7,5,2,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Christian Democratic Party","Many readers","Primarily entertainment news","Offline and online newspaper",0
1002388,6,"60 yrs and above","Male","Higher",3,"h",9,"Right",7,NA,NA,5,NA,6,7,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","Many violations","Conservative Party","Many readers","No entertainment news","Offline and online newspaper",1
1010181,2,"18-29 yrs","Female","Higher",4,"red",2,"Left",6,6,7,2,7,1,1,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 50 years ago","Many violations","Progress Party","Few readers","Some entertainment news","Online newpaper",0
1007173,5,"30-59 yrs","Female","Lower or intermediate",4,"h",7,"Right",8,6,3,5,6,4,3,"touch","Did not use smart phone",2,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 5 years ago","Few violations","Conservative Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1005882,4,"30-59 yrs","Female","Higher",3,"ap",6,"Centre",5,6,7,5,6,6,6,"pc or generic",NA,2,2,"Have no advertisements","Have no comment field","About 5 years ago","Many violations","Liberal Party","Many readers","No entertainment news","Offline and online newspaper",1
1012070,6,"60 yrs and above","Female","Higher",3,NA,5,"Left",8,6,6,3,6,6,2,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (with journalists participating)","About 100 years ago","Many violations","No party","Few readers","Some entertainment news","Blog/website",0
1008568,6,"60 yrs and above","Female","Higher",5,"h",8,"Right",5,7,2,6,7,2,2,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Many violations","Progress Party","Few readers","No entertainment news","Offline and online newspaper",1
1012073,6,"60 yrs and above","Male","Lower or intermediate",4,"sp",5,"Left",10,6,7,5,7,3,2,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","Few violations","Red Party","Many readers","Some entertainment news","Online newpaper",1
1005543,7,"60 yrs and above","Male","Lower or intermediate",3,"sp",6,"Centre",7,5,6,5,5,4,5,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","Many violations","Christian Democratic Party","Few readers","Some entertainment news","Offline and online newspaper",0
1009310,5,"60 yrs and above","Male","Higher",4,NA,6,"Centre",6,7,4,6,6,5,5,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","Many violations","Social Democratic Party","Few readers","Some entertainment news","Blog/website",1
1012078,6,"60 yrs and above","Female",NA,3,"h",7,"Right",7,7,6,6,7,6,5,"pc or generic",NA,1,2,"Have no advertisements","Have no comment field","About 100 years ago","No violations","Green Party","Few readers","No entertainment news","Online newpaper",0
1007169,5,"60 yrs and above","Male","Higher",4,"mdg",5,"Left",8,3,6,5,5,6,3,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 5 years ago","Many violations","Agrarian Party","Many readers","No entertainment news","Online newpaper",1
1012087,4,"30-59 yrs","Female","Higher",4,"v",7,"Right",10,5,5,3,5,6,5,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Few violations","Socialist Left Party","Few readers","Some entertainment news","Offline and online newspaper",1
1012090,4,"30-59 yrs","Male","Higher",4,"v",8,"Right",8,5,5,6,7,6,2,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Social Democratic Party","Many readers","Some entertainment news","Online newpaper",0
1000759,4,"30-59 yrs","Male","Lower or intermediate",5,"ap",3,"Left",8,4,5,5,7,2,2,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 50 years ago","Many violations","No party","Few readers","Primarily entertainment news","Blog/website",0
1004055,4,"30-59 yrs","Male","Lower or intermediate",4,"ap",3,"Left",8,6,7,5,6,4,5,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Few violations","Red Party","Many readers","Some entertainment news","Blog/website",0
1012106,1,"18-29 yrs","Male","Lower or intermediate",3,"h",6,"Centre",4,6,4,6,2,6,5,"touch","Did not use smart phone",2,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","No violations","Red Party","Many readers","No entertainment news","Blog/website",1
1012115,3,"30-59 yrs","Female","Higher",4,"sp",7,"Right",8,5,6,4,6,7,5,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Few violations","Liberal Party","Many readers","Some entertainment news","Blog/website",1
1006962,6,"60 yrs and above","Female","Lower or intermediate",5,"ap",7,"Right",6,7,3,5,6,5,2,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","Agrarian Party","Many readers","No entertainment news","Blog/website",0
1012127,2,"18-29 yrs","Female","Higher",3,"sv",3,"Left",7,5,6,NA,7,3,1,"touch","Did not use smart phone",2,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Green Party","Many readers","Some entertainment news","Blog/website",1
1012131,5,"30-59 yrs","Female","Higher",4,"sp",4,"Left",8,2,2,3,2,6,2,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Liberal Party","Many readers","Some entertainment news","Offline and online newspaper",1
1012132,4,"30-59 yrs","Female","Lower or intermediate",4,"sp",6,"Centre",7,5,7,1,6,5,2,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","Conservative Party","Many readers","No entertainment news","Online newpaper",0
1012133,5,"30-59 yrs","Female","Lower or intermediate",5,"ap",4,"Left",7,7,7,2,7,2,1,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","Many violations","Green Party","Few readers","Some entertainment news","Online newpaper",0
1012137,2,"30-59 yrs","Male","Higher",4,"ap",4,"Left",4,4,6,3,6,5,6,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 100 years ago","No violations","Agrarian Party","Few readers","No entertainment news","Offline and online newspaper",1
1012139,2,"30-59 yrs","Female","Higher",3,"ap",4,"Left",8,4,7,2,7,1,2,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 100 years ago","Few violations","Red Party","Many readers","Some entertainment news","Online newpaper",0
1012141,4,"30-59 yrs","Female","Higher",3,"frp",4,"Left",8,5,6,5,6,5,5,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","Many violations","Liberal Party","Many readers","Some entertainment news","Online newpaper",0
1008053,6,"60 yrs and above","Female","Lower or intermediate",4,"frp",7,"Right",7,5,6,6,5,5,4,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","Few violations","Christian Democratic Party","Many readers","No entertainment news","Online newpaper",1
1012144,6,"60 yrs and above","Male","Higher",4,"h",6,"Centre",9,5,5,6,7,3,2,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","Few violations","Green Party","Many readers","No entertainment news","Online newpaper",0
1005129,6,"60 yrs and above","Male","Higher",4,"h",9,"Right",9,5,2,2,4,5,NA,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","No violations","Conservative Party","Few readers","Primarily entertainment news","Online newpaper",1
1012147,5,"60 yrs and above","Female","Lower or intermediate",3,NA,6,"Centre",9,7,6,7,7,6,6,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Red Party","Few readers","Some entertainment news","Blog/website",0
1012149,4,"30-59 yrs","Female","Higher",4,"ap",5,"Left",3,6,5,5,7,5,3,"pc or generic",NA,2,2,"Have no advertisements","Have no comment field","About 5 years ago","Many violations","Social Democratic Party","Many readers","No entertainment news","Blog/website",1
1012150,4,"30-59 yrs","Female","Higher",4,"h",7,"Right",8,7,6,6,7,6,5,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Few violations","No party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1012152,5,"60 yrs and above","Female","Higher",4,"ap",3,"Left",10,6,7,5,4,2,1,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","No violations","Agrarian Party","Few readers","Some entertainment news","Online newpaper",1
1002143,5,"30-59 yrs","Male","Lower or intermediate",4,"frp",8,"Right",6,6,5,5,5,6,6,"touch","Did not use smart phone",2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","No violations","No party","Few readers","Some entertainment news","Blog/website",1
1012158,1,"18-29 yrs","Female","Lower or intermediate",5,"mdg",5,"Left",7,6,3,2,7,NA,2,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 5 years ago","Many violations","Liberal Party","Many readers","No entertainment news","Offline and online newspaper",1
1012161,5,"30-59 yrs","Female","Lower or intermediate",4,NA,8,"Right",8,7,5,7,1,7,7,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Green Party","Many readers","Primarily entertainment news","Blog/website",0
1012168,5,"60 yrs and above","Female","Higher",3,"mdg",5,"Left",8,5,6,4,4,6,5,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Social Democratic Party","Many readers","Some entertainment news","Offline and online newspaper",1
1012174,1,"18-29 yrs","Male","Lower or intermediate",3,"ap",7,"Right",7,6,2,7,7,4,5,"pc or generic",NA,1,2,"Have no advertisements","Have no comment field","About 5 years ago","Few violations","Christian Democratic Party","Many readers","Primarily entertainment news","Blog/website",0
1001957,5,"60 yrs and above","Male","Higher",5,"red",8,"Right",8,6,6,6,6,6,3,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","Many violations","Green Party","Many readers","Primarily entertainment news","Online newpaper",1
1012177,6,"60 yrs and above","Male","Lower or intermediate",4,"v",7,"Right",8,2,6,5,6,1,1,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Many violations","Red Party","Few readers","Some entertainment news","Blog/website",1
1012178,2,"18-29 yrs","Female","Higher",3,"ap",6,"Centre",4,6,4,5,7,4,3,"touch","Did not use smart phone",1,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Many violations","Liberal Party","Few readers","Primarily entertainment news","Online newpaper",0
1012184,5,"30-59 yrs","Female","Lower or intermediate",4,NA,8,"Right",7,4,6,6,7,6,5,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","Few violations","Social Democratic Party","Few readers","No entertainment news","Offline and online newspaper",0
1003209,6,"60 yrs and above","Male","Higher",3,"sv",2,"Left",4,5,7,6,6,5,3,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Social Democratic Party","Few readers","Primarily entertainment news","Blog/website",0
1012190,3,"30-59 yrs","Male","Higher",3,"mdg",5,"Left",8,7,7,6,6,4,5,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","Many violations","Social Democratic Party","Few readers","No entertainment news","Blog/website",0
1012191,4,"30-59 yrs","Female","Higher",3,"krf",6,"Centre",10,5,7,2,2,NA,3,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","Many violations","Green Party","Many readers","Some entertainment news","Offline and online newspaper",0
1012193,1,"18-29 yrs","Male","Higher",2,"v",1,"Left",1,6,7,6,3,4,1,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 50 years ago","Many violations","Green Party","Few readers","Primarily entertainment news","Online newpaper",0
1001561,6,"60 yrs and above","Female",NA,5,"ap",7,"Right",8,5,2,6,7,5,5,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","Many violations","Red Party","Many readers","Primarily entertainment news","Blog/website",0
1003066,2,"30-59 yrs","Male","Higher",3,"h",7,"Right",8,6,4,5,7,3,1,"touch","Did not use smart phone",1,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 5 years ago","Many violations","Red Party","Many readers","No entertainment news","Offline and online newspaper",0
1012207,4,"30-59 yrs","Male","Higher",4,"sp",5,"Left",8,6,6,5,7,7,3,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Many violations","Christian Democratic Party","Few readers","Primarily entertainment news","Online newpaper",0
1012209,4,"30-59 yrs","Female","Higher",4,"ap",6,"Centre",8,7,NA,4,7,NA,5,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Many violations","Green Party","Few readers","Some entertainment news","Online newpaper",0
1005932,1,"18-29 yrs","Male","Lower or intermediate",3,"ap",4,"Left",9,6,6,5,7,5,5,"touch","Did not use smart phone",2,2,"Have no advertisements","Have comment field (with journalists participating)","About 100 years ago","No violations","No party","Few readers","Primarily entertainment news","Online newpaper",1
1012213,5,"60 yrs and above","Male","Lower or intermediate",5,"ap",5,"Left",5,6,7,5,6,5,3,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","No violations","Christian Democratic Party","Few readers","Some entertainment news","Online newpaper",0
1012214,2,"18-29 yrs","Male","Lower or intermediate",2,NA,6,"Centre",9,5,7,6,7,6,2,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","Few violations","Liberal Party","Many readers","No entertainment news","Online newpaper",1
1002809,5,"60 yrs and above","Female","Lower or intermediate",3,"h",8,"Right",6,6,5,6,6,5,5,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Many violations","Socialist Left Party","Few readers","Primarily entertainment news","Offline and online newspaper",0
1012228,6,"60 yrs and above","Female","Lower or intermediate",5,"ap",3,"Left",10,6,6,2,7,2,1,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 50 years ago","Few violations","Conservative Party","Few readers","No entertainment news","Blog/website",0
1012234,5,"30-59 yrs","Female","Lower or intermediate",3,"h",7,"Right",8,6,5,5,7,2,2,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Many violations","Agrarian Party","Few readers","Primarily entertainment news","Online newpaper",0
1001803,6,"60 yrs and above","Male","Lower or intermediate",4,"ap",3,"Left",7,4,7,3,4,7,6,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","No violations","No party","Many readers","Some entertainment news","Blog/website",1
1012247,4,"30-59 yrs","Male","Lower or intermediate",4,"frp",11,"Right",3,4,3,6,6,5,7,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 100 years ago","No violations","Christian Democratic Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1012249,4,"30-59 yrs","Male","Lower or intermediate",4,"frp",8,"Right",10,7,1,6,7,7,6,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have no comment field","About 100 years ago","Many violations","Socialist Left Party","Few readers","Primarily entertainment news","Online newpaper",0
